,text,date
463,"Повысится ли цена на проезд в общественном транспорте в Санкт-Петербурге и других городах во время локдауна

В некоторых регионах власти приостановили действие льгот на бесплатный проезд для пенсионеров и инвалидов.",2021-10-27 08:27:23
464,"Как правильно тестировать сотрудников на коронавирус

Региональные власти вправе требовать от работодателей организовывать регулярные или периодические тесты для подчиненных.",2021-10-26 18:12:03
465,"Изменения в законодательстве об электронной подписи в 2021 году

Некоторые из поправок начали действовать в 2020 году, часть — в 2021, и большие изменения ожидаются в 2022 г. Как объясняют власти, все поправки в закон об электронной подписи направлены на борьбу с мошенниками и дополнительную защиту бизнеса.",2021-10-26 17:02:06
466,"Минобрнауки разъяснило, как вузам работать в нерабочие дни

Ведомство предоставило возможность организовать учебный процесс в это время удаленно или отправить студентов на самостоятельную работу.",2021-10-26 15:06:23
467,"Идёт приём заявок на III ежегодный конкурс по IT-праву!

Объём игровой индустрии по итогам 2020 года составил 174,9 миллиарда долларов. Каждый год растёт потребность в юридических услугах для этой индустрии. 

Вдохновляет победа Team Spirit на чемпионате мира The International? Вы тоже можете сразиться с соперниками-юристами и погрузиться в живое право индустрии компьютерных игр! Задание конкурса основано на реальных юридических проблемах и потребностях индустрии. 

Организаторы: «Зарцын и партнёры» и юридический факультет ГАУГН.

‍Кто может участвовать? Студенты бакалавриата и магистратуры юридических факультетов. 

Необходимо сформировать команду от 2 до 5 человек и направить заявку со списком команды на адрес info@zarlaw.ru с пометкой «Конкурс GameDevLaw». 

Дедлайн подачи заявок — 8 ноября 2021 года. 

Формат финала: предварительно офлайн в Москве (сообщим дополнительно). 

Подробности: http://forummasterovvrn.ru/gamedevlaw_mootcourII ежегодный конкурс по IT-праву!

Объём игровой индустрии по итогам 2020 года составил 174,9 миллиарда долларов. Каждый год растёт потребность в юридических услугах для этой индустрии. 

Вдохновляет победа Team Spirit на чемпионате мира The International? Вы тоже можете сразиться с соперниками-юристами и погрузиться в живое право индустрии компьютерных игр! Задание конкурса основано на реальных юридических проблемах и потребностях индустрии. 

Организаторы: «Зарцын и партнёры» и юридический факультет ГАУГН.

‍Кто может участвовать? Студенты бакалавриата и магистратуры юридических факультетов. 

Необходимо сформировать команду от 2 до 5 человек и направить заявку со списком команды на адрес info@zarlaw.ru с пометкой «Конкурс GameDevLaw». 

Дедлайн подачи заявок — 8 ноября 2021 года. 

Формат финала: предварительно офлайн в Москве (сообщим дополнительно). 

Подробности: http://forummasterovvrn.ru/gamedevlaw_mootcourt",2021-10-26 13:00:22
468,"Порядок утилизации масок при коронавирусе

Обращение с медицинскими отходами осуществляется по правилам 89-ФЗ от 24.06.1998.",2021-10-26 11:17:02
469,"Какие выплаты положены сотрудникам при коронавирусе

В разгар эпидемии коронавируса медики оказались в прямом смысле на линии фронта и приняли удар на себя.",2021-10-26 08:27:04
470,"Образец заявления в прокуратуру на бездействие

В заявлении в прокуратуру сообщают о нарушении законодательства. На основании поступивших материалов проводят проверку и наказывают виновных.",2021-10-25 15:06:19
471,"Нерабочие дни с 30 октября по 7 ноября: что делать работодателям

Президент России Владимир Путин подписал указ №595 от 20.10.2021. Его нормами на всей территории России введены нерабочие дни в ноябре с сохранением заработной платы.",2021-10-22 11:52:21
472,"‍Половина россиян «выгорела» на работе во время пандемии 

Коронакризис отрицательно повлиял на эмоциональное состояние сотрудников. Снижение мотивации, стресс и падение продуктивности испытывают люди во всем мире, что подтверждают многочисленные аналитические исследования. Инструментов восстановить уровень благополучия персонала у компании не мало. Как правило, это программа ДМС и дополнительный отпуск, который могут позволить себе далеко не все работодатели.

 Между тем, переживания, связанные с финансами, сказываются на состоянии здоровья сотрудников больше, чем об этом принято говорить в России. Исследование Willis Towers Watson показало прямую связь между денежными проблемами и падением производительности труда. 

Чтобы поделиться эффективными стратегиями, инструментами и исследованиями в области менеджмента и hr, сервис «Деньги Вперед» создал онлайн-журнал ДВ/Ж , где представлены экспертные материалы по самым актуальным темам. В новом медиа (_ppt_ru) можно узнать  о свежей аналитике о бизнес-конъюктуре и основных рыночных тенденциях, грамотных подходах работы с кандидатами и сотрудниками, методах мотивации, удержания команд и других темах.

#реклама",2021-10-22 11:01:29
473,"Нерабочие дни в Москве и Подмосковье начнутся 28 октября: новые ограничения

Праздничные выходные в Москве и Подмосковье начнутся досрочно — 28 октября. Новые указы уже подписаны.",2021-10-21 18:12:07
474,"Продлят ли карантин до Нового года

Хватит ли одной недели нерабочих дней для нормализации ситуации с заболеваемостью COVID-19? Или в некоторых российских регионах придется сидеть на карантине до Нового года? Для московских пенсионеров локдаун объявлен до конца февраля 2022 года.",2021-10-21 17:01:38
475,"Как неработающим получить помощь от государства

Короновирусные пособия больше не выплачивают, но кто знает, что будет завтра...",2021-10-21 15:06:23
476,"Москве грозит локдаун с 30 октября по 7 ноября

В Москве могут ввести «краткосрочный локдаун» с 30.10.2021 по 07.11.2021. Кроме нерабочих дней, предусмотрено закрытие всех заведений общественного питания, торговых центров, развлекательных заведений. Продолжат работать только продуктовые магазины, аптеки и служба доставки.",2021-10-21 08:27:01
477,"Заполняем новый отчет об удаленных работниках в Москве

Сдавать еженедельно с 25 октября.",2021-10-20 18:12:02
478,"В Москве вернули удаленку и еженедельные отчеты

Из-за ухудшения коронавирусной обстановки Собянин распорядился отправить часть московских работников на удаленку и отчитываться об этом каждую неделю. Весенние меры возвращаются.",2021-10-20 17:01:53
479,"Правительство собирается объявить нерабочие дни с 30 октября по 7 ноября 2021 года

В связи с ухудшением эпедимиологической ситуации по коронавирусной инфекции по всей территории России вице-премьер Татьяна Голикова предложила объявить нерабочие дни с 30 октября по 7 ноября включительно.",2021-10-20 15:14:38
480,"Регистрация перехода права собственности на недвижимое имущество

Для граждан расходы по государственной регистрации перехода права собственности составят две тысячи рублей. Для юридических лиц размер госпошлины больше — 22 000 рублей. Кроме этого, потребуются дополнительные расходы на оформление документов, в т. ч. на нотариальную доверенность, если бумаги подает представитель.",2021-10-20 15:06:04
481,"В Санкт-Петербурге ввели QR-коды для посещения магазинов и общепита

Новые антиковидные ограничения начинают действовать в СПб уже с 1 ноября.",2021-10-19 17:01:32
482,"Что такое исключительная неустойка

Такая мера предусмотрена за нарушение условий договора. Исключительность предполагает отсутствие возможности взыскания убытков.",2021-10-19 15:06:07
483,"Обновили правила по профилактике, диагностике и лечению COVID-19

На фоне нарастания очередной волны коронавируса главный санитарный врач РФ и Минздрав разрабатывают новые рекомендации по профилактике, диагностике и лечению этого заболевания. В частности, обновлены протоколы этиотропного и патогенетического лечения, а также даны рекомендации о назначения стационарного или амбулаторного наблюдения.",2021-10-19 11:17:02
484,"Когда ИП вправе открыть счет как физлицо: мнение судов

Разрешая спор между банком и налоговым органом по поводу счета физического лица, являющегося индивидуальным предпринимателем, суд пришел к выводу, что налоговики не вправе налагать на счет ограничения, если он открыт для личного использования, а не для предпринимательской деятельности. Подобные ограничения выходят за рамки полномочий налоговиков и являются вмешательством в права личности.",2021-10-18 11:17:02
485,"С 9 ноября можно улететь в Австрию, ОАЭ и еще несколько стран

Россия продолжает открывать авиасообщение с иностранными государствами, связь с которыми прервал ковид. Оперативный штаб во главе с Татьяной Голиковой решил с 9 ноября восстановить сообщение с Австрией, Швейцарией, Финляндией, Объединенными Арабскими Эмиратами и рядом других государств.",2021-10-16 12:12:03
486,"Что такое договор аутсорсинга

Обычно по таким соглашениям оказывают услуги, на которых организация лично не специализируется: юридические, бухгалтерские, подбор персонала, клининг, сборка мебели и пр.",2021-10-15 18:12:04
487,"МФЦ обяжут принимать карты «Мир»

Минэкономразвития намерено обязать многофункциональные центры принимать платежи через национальную платежную систему «Мир». Проект постановления об этом уже вынесен на общественное обсуждение.",2021-10-15 17:01:58
488,"В Москве пенсионерам выплачивают по 10 000 рублей как компенсацию за вакцинацию

У московских пенсионеров старше 65 лет, прошедших вакцинацию, появился выбор — получить подарочный набор или денежную компенсацию в размере 10 000 рублей. Деньги собираются выплачивать до 31.12.2021.",2021-10-15 15:06:05
489,"Врачам  разрешат ставить диагнозы дистанционно: эксперимент начинается

Правительство РФ предлагает провести всероссийский эксперимент по расширению возможностей и повсеместному внедрению телемедицины. С ее помощью пациенты смогут общаться с врачами удаленно, без необходимости встречаться лично в клинике.",2021-10-15 11:17:02
490,"Для московских ИП на ПСН повысят стоимость патента

Стоимость патентов для индивидуальных предпринимателей в Москве вырастет — власти считают, что они много зарабатывают. А увеличится ли лимит по численности работников для ИП на ПСН, зависит от Госдумы нового созыва. Законопроект об этом находится на рассмотрении.",2021-10-14 11:17:02
491,"Маткапитал могут проиндексировать по фактической инфляции

Президент России Владимир Путин встретился с депутатами Государственной Думы Федерального Собрания Российской Федерации восьмого созыва. На встрече он обратил особое внимание на социальную сферу и необходимость материальной поддержки российских граждан, в том числе на проблему индексации суммы маткапитала.",2021-10-14 08:27:03
492,"В каких регионах РФ для выхода на работу придется делать ПЦР-тесты

Рост заболеваемости COVID-19 привел к ужесточению мер в российских регионах. В некоторых из них санитарные врачи обязали непривитых работников в некоторых экономических отраслях сдавать ПЦР-тесты для допуска к работе каждые 3 дня. Оплачивать тестирование обязали работодателей.",2021-10-13 11:17:03
493,"Для медработников изменят систему оплаты труда

Минтруд разработал параметры новой системы оплаты труда работников медицинских учреждений. Врачам и медсестрам собираются установить расчетную величину и единый подход к надбавкам.",2021-10-12 15:06:09
494,"‍ Проверьте, связана ли ваша работа хотя бы с одним пунктом:

– заносите в корпоративную систему реквизиты поступающих документов;
– постоянно сверяете документы: электронные экземпляры – с подписанными бумажными;
– выискиваете в договоре потенциальные риски, перечитывая его по несколько раз;
– перепроверяете права подписи доверенных лиц и сроки их действия.

🤯 А что из этого раздражает сильнее всего? Хотели бы передать эту работу своему помощнику?

 Все монотонные и скучные задачи теперь можно отдать сервису на основе искусственного интеллекта. Он выполнит их быстро и без ошибок.

Оставьте интересную работу естественному интеллекту, а рутину – искусственному.

 Закажите бесплатную демонстрацию, и мы расскажем, как технологии будущего помогут вам в настоящем – реклама",2021-10-11 11:03:13
495,"Готовим допсоглашение к договору оказания услуг

Дополнительное соглашение к договору оказания услуг оформляют в той же форме, в которой заключена сделка.",2021-10-08 11:17:24
496,"Какие условия договора являются существенными

Если по тексту не указать эти положения, то сделка считается незаключенной.",2021-10-06 18:12:03
497,"Что такое GDPR, и как это касается вашего бизнеса

Интернет кардинально изменил то, как мы общаемся и как решаем повседневные задачи. Мы отправляем электронные письма, делимся документами, оплачиваем счета и покупаем товары, вводя свои личные данные онлайн не задумываясь. Но безопасно ли это?",2021-10-06 17:01:54
498,"Список документов для продажи доли в квартире

Будучи долевым сособственником, гражданин вправе распоряжаться принадлежащей ему частью прав свободно, в том числе он вправе ее продать.",2021-10-06 15:06:23
499,"Изменение Арбитражного процессуального кодекса РФ с 1 октября 2021 года: новый порядок медиации в судебном процессе

Уточнили порядок примирения сторон в арбитражном процессе и полномочия арбитражных судов.",2021-10-05 15:06:20
500,"Какие льготы положены инвалидам 2 группы

Соцподдержка предусмотрена как на федеральном, так и на региональном уровнях.",2021-10-04 18:12:02
501,"Понижающий коэффициент для военных пенсий «разморозят» с 1 января 2022 года

Повышение понижающего коэффициента приведут в соответствие с требованиями законодательства. С 01.01.2022 он составит 74% и далее будет расти минимум на 2% ежегодно.",2021-10-04 17:01:29
502,"Изменение КоАП РФ с 1 октября 2021 года

Ввели новые штрафы для организаций и граждан за непредоставление отчетов о переводах денежных средств с использованием иностранных электронных кошельков.",2021-10-04 11:17:03
503,"Изменение Гражданского кодекса РФ с 1 октября 2021 года: новые требования к перевозкам и правила составления завещаний

Новые требования к перевозкам и правила составления завещаний.",2021-10-04 08:27:02
504,"Силовикам увеличат доходы, расселение аварийных домов ускорят: итоги совещания президента

Президент России в режиме видеоконференции провел с членами правительства совещание по экономическим вопросам.",2021-10-03 12:12:03
505,"10 важных законов и НПА, которые изменят жизнь граждан и бизнеса в октябре 2021 года

Месяц богат на важные изменения в жизни граждан и ведении бизнеса.",2021-10-02 12:12:02
506,"Пишем заявление в Пенсионный фонд об отказе от набора социальных услуг

Заявление об отказе от НСУ — это документ, который гражданин, имеющий право на федеральные льготы, направляет в Пенсионный фонд для получения денежной компенсации за соцуслуги в течение следующего года. Подается ежегодно до 1 октября.",2021-09-29 15:06:05
507,"Что сделать сразу после регистрации ООО

Создание новой организации сопровождается принятием решений, способных уменьшить финансовую нагрузку и упростить организационные вопросы.",2021-09-28 15:06:12
508,"Cоциальный налоговый вычет: кому и сколько

Сумма возврата ограничена 120 000 рублей в год.",2021-09-28 08:27:01
509,"С 5 октября станет больше стран, куда можно полететь в отпуск

Правительство РФ приняло решение возобновить авиасообщение с некоторыми странами. С 5 октября на постоянной, взаимной основе возобновятся рейсы в Индию, Испанию, ЮАР, Японию и несколько других государств.",2021-09-24 11:18:17
510,"Стало известно, на сколько проиндексируют страховые и социальные пенсии в 2022 году

Прибавка к страховым пенсиям запланирована выше планового уровня инфляции за 2021 год.",2021-09-23 11:17:03
511,"Упрощенный порядок присвоения инвалидности продлили до 1 марта 2022 года

Автоматическое продление установленной ранее группы инвалидности будет действовать до 1 марта 2022 года. Гражданам не придется посещать МСЭ, а ПФР продолжит выплачивать им пенсию в установленном порядке.",2021-09-23 08:27:01
512,"Документы, необходимые для регистрации юридического лица

Перечень документов для регистрации юридического лица:
— заявление по форме Р11001;
— устав;
— решение о создании;
— квитанция об уплате госпошлины в размере 4 000 рублей;
— документальное подтверждение адреса.",2021-09-22 13:09:03
513,"Заработали новые правила определения расходов на ремонт по ОСАГО

Центральный банк утвердил ряд изменений, в том числе теперь средние стоимости на запчасти и работы определяются для каждого отдельного субъекта РФ.",2021-09-22 11:17:03
514,"Можно ли съесть продукцию в супермаркете, если вы за нее еще не заплатили

Поход в супермаркет порой растягивается на час или больше. Особенно если через день-другой праздники. А вокруг столько вкусного. Профессиональный юрист рассказал, что будет, если не сдержаться и съесть шоколадку или выпить бутылку воды.",2021-09-21 15:06:05
515,"Изменился порядок вакцинации от коронавируса

Минздрав разъяснил новые правила осуществления вакцинации взрослого населения РФ против COVID-19.",2021-09-20 15:06:12
516,"Иностранные права: можно ли ими пользоваться в России и как их обменять

",2021-09-20 13:09:03
517,"Утвердили список физкультурно-оздоровительных услуг, по которым можно получить вычет по НДФЛ

Начиная с 2022 года, оплачивая физкультурно-оздоровительные услуги, гражданин вправе получить налоговый вычет на сумму затрат, но не более чем на 120 000 рублей.",2021-09-20 11:17:02
518,"ОКПО индивидуального предпринимателя: как получить и где узнать

ОКПО у ИП состоит из десяти знаков. Посмотреть код можно на официальном сайте Федеральной службы государственной статистики. Рассказываем, как это сделать.",2021-09-19 12:12:03
519,"Каким пенсионерам выплатят по 50 000 рублей осенью 2021 года

По предложению Владимира Путина новую единовременную выплату приурочат к 80-летию открытия «Дороги жизни».",2021-09-17 17:02:20
520,"Опубликован график переноса выходных на 2022 год

Отдых на новогодние праздники в 2022 году продлится 10 дней, а майские праздники в 2022 году отдохнем в два этапа.",2021-09-17 15:58:32
521,"Минфин уточнил, как заполнять ежемесячный отчет о закупках по 223-ФЗ

Минфин разъяснил, с какого момента его необходимо подавать и как оформлять отчет в начале нового календарного года.",2021-09-17 11:17:03
522,"Как мошенники используют номера телефонов путем подмены

Мошенничество по телефону стало реальной проблемой 2021 года. Профессиональный юрист рассказал, как опознать мошенников и не стать их жертвой.",2021-09-16 15:06:04
523,"Утвердили второй пакет мер поддержки IT-компаний

Первый пакет уже действует. «Дорожная карта» предусматривает 62 мероприятия, предполагающие как общесистемные решения, среди которых изменения в Налоговом кодексе РФ, так и специальные меры, направленные на отдельные сегменты IT-сферы.",2021-09-16 11:17:05
524,"ФНС разработала единый электронный формат для договоров

Договоры в электронной форме между заказчиками и исполнителями в электронной форме переведут в единый формат с декабря 2021 года.",2021-09-15 15:06:16
525,"Банки будут внимательнее следить за операциями физлиц

Российские банки будут противостоять недобросовестным хозяйствующим субъектам и теневому бизнесу. Особому контролю подвергаются банковские карты и электронные кошельки, по которым осуществляется необычно много перечислений.",2021-09-15 11:17:06
526,"Когда пенсионеры могут получить выплаты по уходу за родственниками и после их смерти

Профессиональный юрист рассказал, кому полагаются дополнительные деньги и как их получить.",2021-09-14 17:01:41
527,"Код ОКВЭД на грузоперевозки для ИП в 2021 году

ОКВЭД указывают в регистрационных документах и используют для исчисления налогов и взносов.",2021-09-14 15:06:13
528,"Как узнать статус регистрации ООО

Организуя новое юридическое лицо, недостаточно только принять решение об этом внутри круга учредителей — о создании компании следует официально заявить, зарегистрировав ее.",2021-09-14 11:17:15
529,"Вернуть уплаченный НДФЛ станет проще. Но это не точно

",2021-09-13 13:09:11
530,"Изменят доптребования к участникам закупок по 44-ФЗ

Минфин подготовил проект постановления правительства РФ, которым предлагает скорректировать правила предъявления дополнительных требований к участникам закупок по 44-ФЗ.",2021-09-10 15:06:14
531,"Составляем акт приема-передачи во временное пользование

",2021-09-10 13:09:18
532,"Мошенники воруют данные граждан на Госуслугах новым способом

За прикрепление к поликлиникам просят заплатить пошлину, а реквизиты для оплаты высылают во время липовой процедуры регистрации. Будьте внимательны!",2021-09-10 11:17:27
533,"Друзья! 

Рекомендую к Вашему вниманию юридический канал o

На канале доступным языком объясняются нюансы Российского законодательства.

Даются рекомендации, как вести себя в различных ситуациях

Публикуются реальные истории из личной практики

Есть возможность получения юридической помощи.

Подписываться не обязательно, но посмотреть стоит.",2021-09-09 18:16:59
534,"Роялти или дивиденды

Арбитражным судом Красноярского Края рассмотрено дело № А33-5437/2020, решение по которому может представлять интерес для плательщиков роялти.",2021-09-09 11:17:01
535,"Корпоративный договор в компаниях

В статье рассматривается корпоративный договор как инструмент, его назначение и польза.",2021-09-08 17:02:06
536,"В 5 регионах опробуют новые системы оплаты труда педагогов

Цель проведения эксперимента — сформировать единые и постоянные требования к оплате труда педагогов, чтобы затем распространить их на всю страну.",2021-09-08 15:06:06
537,"Разработали общие правила закупок по 223-ФЗ у СМСП по принципу электронного магазина

Правительство РФ предлагает облегчить заказчикам по 223-ФЗ закупки у субъектов малого и среднего предпринимательства.",2021-09-08 11:17:05
538,"Оформляем доверенность в полицию от юридического лица

",2021-09-06 13:09:03
539,"Изменение Градостроительного кодекса РФ с 1 сентября 2021 года

Внесли поправки в порядок предоставления технических условий, необходимых для архитектурно-строительного проектирования.",2021-09-04 12:12:04
540,"Изменение КоАП РФ с 1 сентября 2021 года

Установили новый порядок обжалования протоколов об административных правонарушениях через портал госуслуг.",2021-09-03 18:12:03
541,"Изменение Лесного кодекса РФ с 1 сентября 2021 года

Установили порядок создания лесных питомников и ввели обязательный мониторинг лесов в разных сферах. Определены правила воспроизводства лесов.",2021-09-03 17:01:58
542,"Изменение Гражданского кодекса РФ с 1 сентября 2021 года

Уточнили требования к иностранным страховым компаниям.",2021-09-03 15:06:13
543,"Изменение Земельного кодекса РФ с 1 сентября 2021 года

Урегулировали порядок технологического присоединения объектов разного типа, расположенных на земельных участках. Изменен порядок установления публичного сервитута.",2021-09-03 11:17:04
544,"Изменение Уголовного кодекса РФ с 27 августа 2021 года

Ужесточили уголовную ответственность за незаконную охоту и оборот особо ценных диких животных и водных биоресурсов, занесенных в Красную книгу или охраняемых международными договорами РФ.",2021-09-03 08:27:21
545,"Изменение Водного кодекса РФ с 28 августа 2021 года

Установили порядок доступа к водным объектам, расположенным на территории музеев и заповедников.",2021-09-02 18:12:02
546,"Проверьте офисную аптечку: новые требования с 1 сентября

Минздрав расширил требования к содержанию аптечек для оказания первой медицинской помощи на рабочих местах. Новые правила требуют наличия в них большего количества позиций.",2021-09-02 17:01:40
547,"Изменение Водного кодекса РФ с 25 августа 2021 года

Запретили предоставлять водные объекты в пользование юридическим и физическим лицам, которые внесены в единый государственный реестр недобросовестных водопользователей.",2021-09-02 15:06:05
548,"16 важных законов, которые изменят жизнь граждан и бизнеса в сентябре 2021 года

Рассказываем, как будем жить и работать с 1 сентября.",2021-09-02 11:17:05
549,"Заключение предварительного договора купли-продажи квартиры

",2021-09-01 19:22:03
550,"Предпринимательская деятельность гражданина: что это и кто может ее осуществлять

Предпринимательская деятельность физлица — это самостоятельная, со всеми рисками работа, направленная на получение прибыли, оформленная в соответствии с законом, но без образования юрлица.",2021-09-01 17:01:54
551,"Изменение КоАП РФ с 25 августа 2021 года

Уточнили административную ответственность операторов поисковых систем.",2021-09-01 15:06:16
552,"Как составить справку об ущербе в полицию

",2021-09-01 13:09:03
553,"Изменение Бюджетного кодекса РФ с 25 августа 2021 года

Уточнили порядок применения бюджетных мер принуждения.",2021-09-01 11:17:09
554,"По 223-ФЗ будут закупать больше российских товаров

Расширили перечень российских товаров, которые при закупках по закону о закупках отдельными видами юридических лиц имеют повышенный приоритет. Ранее в него входила только радиоэлектроника, но с 26.02.2022 войдут и иные объекты.",2021-09-01 08:27:15
555,"Что такое договор присоединения

",2021-08-31 19:22:03
556,"Изменение Градостроительного кодекса РФ с 25 августа 2021 года

Уточнили порядок получения разрешений на строительство и отнесение объектов к опасным.",2021-08-31 18:12:03
557,"Выплату для пенсионеров в размере 10 000 рублей получат все инвалиды и дети, потерявшие кормильцев

Гражданам, имеющим 1, 2, 3 группу инвалидности, выплатят по 10 000 рублей в сентябре 2021 года по указу Владимира Путина.",2021-08-31 17:01:28
558,"Как пожаловаться на бездействие сотрудников полиции

",2021-08-31 13:09:03
559,"Теперь обжаловать штрафы с дорожных камер можно через Госуслуги

При таком порядке подачи жалобы решение по ней тоже придет на портал.",2021-08-31 11:17:17
560,"Как составить договор аренды оборудования

",2021-08-30 19:22:16
561,"Составляем претензию по договору аренды

",2021-08-30 13:09:09
562,"Какие документы подготовить для получения имущественного налогового вычета

",2021-08-27 19:22:03
563,"Способы узнать, закрыто ли ИП

Если выяснится, что процедуру прекращения регистрации налоговики не довели до конца, бывший предприниматель окажется вынужден платить налоги за период, когда он уже фактически не работал.",2021-08-27 18:12:02
