,text,date
513,"​​‼ Сооснователь Comedy Club Арташес Саркисян и основатель мобильного разработчика iD EAST Виталий Дубинин запустили новую голосовую соцсеть GOLOS, которая обещает стать русским Clubhouse. Они привлекли инвестиции в размере $296 000 от десятков бизнес-ангелов.

Приложение уже доступно в App Store. В соцсети можно создавать чат-комнаты, слушать баттлы и спродюсированные аудио-шоу. Разработчики также планируют добавить в Golos инструменты для рекламодателей и возможности заработка для пользователей.",2021-07-02 12:01:21
514,"​​Пресс-конференцию боя дагестанского блогера Хасбика и таджикистанского певца Абдурозика посмотрели более 13,4 млн раз. Это почти в два раза больше, чем аналогичное видео перед схваткой Хабиба Нурмагомедова и Конора Макгрегора.

Такие бои с участием блогеров и фриков называют поп-ММА. В ближайшем будущем состоится бой между рэпером Джиганом и бойцом Федором Емельяненко. А рэпер Моргенштерн заявил, что выйдет на бой против бойца Александра Шлеменко, если ему заплатят $20 млн.

В России рынок поп-MMA расцвел с лета 2020 года, когда один за другим стали запускаться новые независимые промоушены. Кто организовывает бои селебрити и фриков, как устроена новая индустрия и какие деньги в ней крутятся — рассказываем в новом материале.",2021-07-01 11:48:58
515,"​​Сразу несколько рестораторов Москвы выступили против требования властей впускать в заведения только тех, кто привился или сделал ПЦР-тест. Некоторые из них решили обслуживать всех, не обращая внимание на наличие QR-кода.

«Коды мы проверять не планируем. Во время проверок планируем вести себя спокойно, адекватно и действовать по обстоятельствам», — говорит основательница кафе CHIPS'N'KALE SNACK BAR Наташа Шойхет.

Какие заведения протестуют против требований московской мэрии, как они обосновывают свои действия и какие санкции им грозят — читайте в нашем новом материале.",2021-06-30 09:13:09
516,"​​Этой весной как минимум три московских заведения общепита начали собирать средства на расширение и ремонт с помощью краудфандинга.

«Мы опасались, что будем выглядеть, как нищеброды. Но мы поговорили со знакомым маркетологом. И она нас заверила, что идея улетная. И мы решили не идти за очередным кредитом», — говорит сооснователь московского бара «Сюр» Никита Фомкин.

Рассказываем, у каких заведений больше шансов привлечь инвестиции у собственной аудитории и как выглядит успешная краудфандинговая кампания.",2021-06-28 09:09:53
517,"​​На этой неделе самой крупной венчурной сделкой с участием русскоязычных основателей стал раунд A платформы для продаж цифрового искусства (NFT-маркетплейса) Rarible. 

Ее основатели Алексей Фалин и Александр Сальников (номинант рейтинга «30 до 30») привлекли $14,2 млн, лид-инвесторами выступили американские фонды Venrock и CoinFund.

Также раунды размером более $1 млн подняли сервис автоматизации закупок, созданный гендиректором Cognitive Technologies, и платформа автоматизации онлайн-рекламы экс-директора по маркетингу Ozon.

Читайте о главных сделках недели в традиционном дайджесте на сайте Forbes.",2021-06-26 15:05:29
518,"‼ Власти Москвы обсудили со столичными рестораторами возможные налоговые льготы и беспроцентные кредиты. Об этом стало известно во время очередной встречи предпринимателей с главой департамента торговли и услуг мэрии Алексеем Немерюком.

Кроме того, рестораторы просили об «инструментах» и указах от мэра, которые могли бы помочь в переговорах с арендодателями о снижении арендной платы. В мэрии пообещали издать указ с принятыми мерами поддержки до 28 июня включительно.",2021-06-25 18:25:22
519,"​​Один из старейших онлайн-кинотеатров в России TVzavr за 12 лет существования успел занять и потерять весомую долю на рынке, пережил смену владельца и влез в долги.

Сегодня в суд на компанию подают кредиторы и контрагенты. В том числе они пытаются добиться банкротства онлайн-кинотеатра. Вместе с этим собственники платформы ищут покупателя, кто мог бы приобрести компанию за долги.

Как TVzavr умудрился влезть в долговую яму, кто был серым кардиналом компании большую часть ее жизни и кто может выкупить ее теперь — рассказываем в новом материале.",2021-06-25 10:40:25
520,"​​Предприниматели, на которых легла обязанность привить 60% своего штата, оказались вынуждены в срочном порядке мотивировать сотрудников вакцинироваться. Чтобы это получилось эффективно, в ход идет все: от материальных поощрений до прямых угроз. 

«Мы выступаем от лица бизнеса, и это накладывает свой отпечаток. Боязливых людей любая агитация с нашей стороны натолкнет на мысль о том, что мы заставляем их сделать прививку, потому что нам это выгодно», — говорит основатель сети блинных «Теремок» Михаил Гончаров.

Мы решили узнать, к каким методам прибегают руководители компаний, чтобы выполнить требование об обязательной вакцинации, и с какими проблемами они сталкиваются в коммуникации с сотрудниками. Рассказываем об этом в нашем новом материале.",2021-06-24 15:01:13
521,"NFT-маркетплейс Rarible, который основали россияне Алексей Фалин и Александр Сальников, привлек $14,2 млн от фондов Venrock и CoinFund. На площадке за криптовалюту можно купить гифки, мемы, музыкальные треки и картины.

Полученные средства Rarible направит на расширение команды, разработку мобильного приложения и сетевого протокола с открытым исходным кодом Rarible Protocol. С помощью протокола пользователи смогут создавать собственные NFT-проекты, например, другие маркетплейсы.",2021-06-23 16:02:43
522,"​​«Для всех рестораторов это стало большой неожиданностью. Мы не знаем, как дальше работать, как платить аренду, заработную плату сотрудникам», — говорит Forbes основатель сети ресторанов «Мясо&Рыба» Сергей Миронов. 

«Общая политика властей: если ты не хочешь вакцинироваться, не вакцинируйся, но сиди тогда дома, выбирай удаленную работу и пользуйся доставками», — считает президент ресторанного альянса «РЕАЛ» Дмитрий Левицкий.

Сегодня мэр Москвы Сергей Собянин ввел новые антиковидные ограничения для бизнеса. С 28 июня заведения общепита смогут посещать только те, кто «защитился от коронавируса»: то есть привился, недавно переболел или имеет свежий отрицательный тест ПЦР. 

Эта новость застала врасплох рестораторов Москвы. Они открыто называют новые меры столичных властей локдауном. Как рестораторы собираются выживать в круто изменившихся условиях — читайте в нашем новом материале.",2021-06-22 19:58:05
523,"​​«У каждого третьего фаундера в той или иной степени развито биполярное расстройство. Его постоянно кидает из стороны в сторону: то он думает про себя, что великий, то боится умереть бомжом»

Николай и Марина Давыдовы шесть лет живут в Кремниевой долине и активно инвестируют в стартапы. Только за первую половину 2021 года их венчурная студия Davidovs закрыла 11 сделок. 16 июня они стали гостями делового завтрака Breakfast Deal, организованного Forbes и венчурным фондом Startech.vc, и рассказали: 

— по каким критериям они выбирают стартапы;

— в какие ловушки часто попадают предприниматели на старте;

— как за время пандемии изменился венчурный рынок.

Читайте о правилах инвестирования Николая и Марины Давыдовой на сайте Forbes.",2021-06-21 14:30:34
524,"​​Если еще пару лет назад переписки между контрагентами в мессенджерах не являлись аргументами в судах, то сегодня они все чаще становятся важными доказательствами. А это значит, что чтобы компания не терпела необязательных убытков, все ее сотрудники должны понимать, какие выражения лучше выбирать в переписке.

Как извлечь выгоду, используя мессенджеры в бизнесе, и при этом не попасть под суд, читайте в новой колонке для Forbes старшего партнера адвокатского бюро «Титов, Кузьмин и партнеры» Андрея Кузьмина.",2021-06-19 11:18:34
525,"​​Стартап Nylas уроженца Сахалина Глеба Полякова привлек $120 млн инвестиций. Это самая крупная сделка, которую совершили на этой неделе проекты основателей из России и стран СНГ. 

Nylas — это платформа, которая позволяет разработчикам интегрировать календарь, почту, список контактов и прочие инструменты в собственные приложения через API. Также с помощью Nylas можно автоматизировать отправку сообщений, планировать рабочий день и анализировать данные. 

Кроме того, на этой неделе отличились сервис для автоматизации бухучета Synder и мобильная банковская платформа B9. Больше подробностей про эти и другие проекты читайте в нашей традиционной субботней подборке.",2021-06-19 10:17:24
526,"29% руководителей и ведущих специалистов бэк-офиса российских компаний планируют найти способ не прививать сотрудников по требованию властей и рассматривают риски юридической ответственности или штрафа, свидетельствуют данные опроса «Актион-МЦФЭР», проведенного по просьбе Forbes. 

•‎ Как показал опрос, большинство респондентов (53%) негативно относятся к вакцинации в целом и считают, что она не должна быть принудительной.

•‎ Большинство опрошенных выступают против покупки поддельных сертификатов о вакцинации.

•‎ Три четверти респондентов не планируют побуждать сотрудников прививаться. Остальные будут вводить поощрительные и взыскательные меры.

Подробнее о результатах опроса читайте на сайте",2021-06-18 17:26:14
527,"​​Требование властей Москвы и Подмосковья об обязательной вакцинации сотрудников породило массу вопросов среди представителей бизнеса. 

Сколько сотрудников вакцинировать? Что делать, если сотрудник не хочет проходить вакцинацию? Как проверить сертификат? Можно ли привить сотрудника на рабочем месте?  Как отчитаться о проведенной вакцинации?

Ответы на эти вопросы — в инструкции эксперта «Актион Кадры и HR» (входит в медиагруппу «Актион-МЦФЭР») Анастасии Синицыной",2021-06-18 14:00:25
528,"​​Сегодня мэрия Москвы провела совещание с участием предпринимателей города из сфер общепита и услуг. Суть встречи сводилась к одному: в столице бушует третья волна коронавируса и власти определенно не были к этому готовы. 

На совещании поднимались темы нового локдауна, продления ограничений для бизнеса, эксперимента со «свободными от ковида зонами», а также предоставления вакцины мигрантам. 

Forbes узнал у предпринимателей, участвовавших во встрече, каковы ее итоги для бизнеса и каких действий властей стоит ожидать всем москвичам в ближайшем будущем.",2021-06-17 20:43:22
529,"​​Почему самый популярный российский сервис для пробива данных «Глаз Бога» продолжает работать после того, как его заблокировали?

В марте Telegram по требованию Роскомнадзора заблокировал проект «Глаз Бога», в котором за небольшую плату искали информацию о людях силовики, журналисты, эскортницы и коллекторы, а также простые люди, интересовавшиеся тайной жизнью близких.

О создателе бота долгое время никто ничего не знал, пока в его квартиру не пришли с обыском силовики. Во время обыска программиста увезли и не дали доступа к адвокату. После чего создатель «Глаза Бога» вышел из тени и стал публично рассказывать о своем патриотизме и глобальных амбициях проекта. Его бот продолжает успешно работать.

В нашем новом материале рассказываем, кто создал «Глаз Бога», сколько зарабатывает сервис, как он связан с преступной группировкой Da Vinci и почему на него перестали обращать внимание власти.",2021-06-17 10:37:08
530,"​​«Для нас вакцинация — это единственная возможная мера, чтобы бизнес не закрылся. Будем как-то убеждать сотрудников. У нас просто нет выбора: либо закрываться, либо прививаться и работать», — говорит владелец сети фитнес-клубов Alex Fitness Алексей Ковалев.

«У нас даже в муниципальных садиках есть такие случаи: якобы прививают, выдают сертификаты, а на самом деле ломают вакцины. Если будут штрафы для сотрудников, думаю, они будут заказывать справки. Мы же это никогда не проверим», —рассказывает основательница сети частных детских садов «Филиппок» Марина Шилкина.

Утром 16 июня стало известно, что 60% сотрудников московских компаний из сфер торговли, общепита и других индустрий должны пройти обязательную вакцинацию. Рассказываем, почему предприниматели опасаются, что их компании закроются, если они не выполнят требования, и почему заставить сотрудников вакцинироваться на практике будет трудно.",2021-06-16 18:44:55
531,"​​Во время первой острой фазы пандемии в России бизнесу в основном приходилось сокращать сотрудников. Однако спустя год ситуация значительно изменилась: сейчас спрос на сотрудников стал даже выше, чем в докризисные времена.

Хедхантер Алена Владимирская считает, что компании готовы расширяться, потому что в долгосрочном периоде снизился уровень паники из-за болезни, а также вырос курс нефти, от которого зависит всеобщее благополучие в стране.

Почему даже летом, в период отпусков, компании продолжат активно нанимать новых сотрудников и на каких рынках наиболее вероятны трансферы «белых воротничков» — читайте в нашем новом материале.",2021-06-13 11:06:11
532,"​​«К таким серьезным ограничениям мы не были готовы и новость для нас стала внезапной, — рассказывает соосновательница сети ресторанов Soul in the Bowl Екатерина Холопова. — Введение локдауна в марте 2020 года было предсказуемо и ожидаемо минимум за неделю до официального объявления. Сейчас же это как снег на голову».

«Мы же помним, как все было в прошлый раз [весной 2020 года]: это 4 дня, потом еще 7, потом еще немножко. Я молюсь, чтобы продления не случилось, но практически уверена в том, что это не 4 рабочих дня, если не случится какого-то чуда. А с чего оно случится при заболеваемости в 7000 [человек в день] — я не понимаю», — говорит основательница сети кафе «Андерсон» Анастасия Татулова.

Сегодня мэрия Москвы ввела новые антиковидные ограничения в столице с 13 по 20 июня. Они в том числе коснулись предприятий общепита: им нельзя будет работать с 23:00 до 6:00. Также власти запретили посещение фудкортов и детских игровых комнат.

Forbes узнал у московских рестораторов, как они восприняли новые ограничения от московских властей, помогут ли они погасить новый всплеск заболеваемости и как можно решить эту проблему, не ущемляя бизнес.",2021-06-12 21:50:31
533,"​​$26 млн инвестиций привлекла компания BestDoctor — это самая крупная публичная сделка стартапа с российскими корнями на этой неделе. 

BestDoctor — это система управления здоровьем на базе технологичного сервиса медицинского страхования. Проект основали Марк Саневич и Михаил Беляндинов, участники рейтинга Forbes «30 до 30» 2020 года.

Также на этой неделе инвестиции привлекли онлайн-сервис для автоматизации бизнес-процессов Osome и банковский сервис в мессенджерах TalkBank. 

Подробнее об этих и других новых интересных сделках читайте в нашей традиционной галерее на сайте.",2021-06-12 09:31:34
534,"‼ Онлайн-сервис для автоматизации бизнес-процессов Osome от сооснователя «Рокетбанка» Виктора Лысенко привлёк $16 млн инвестиций от фондов Target Global, AltaIR Capital, Psystech Ventures и других инвесторов.

Osome разрабатывает программное обеспечение, с помощью которого руководители компаний могут удаленно работать с корпоративными документами. Сервис автоматизирует ведение бухгалтерского учета, уплату налогов и выплату зарплат сотрудникам, а также процесс регистрации компании.",2021-06-10 13:08:46
535,"​​Артур Шарафутдинов любит дорабатывать уже существующие бизнес-решения. Так в 2013 году он обратил внимание на «инстабудки», которые печатали фотографии из инстаграма во время мероприятий, «прикрутил» к ним купюроприемник и создал сеть вендинговых автоматов Instamat.

А в 2017 году, побывав на выставке «Искусство Лего», предприниматель обратил внимание на серию картин, сложенных из деталей конструктора. Спустя три года вместе с приятелем Иваном Шпигоцким он запустил приложение, которое переводит любое фото в мозаичный код и позволяет собрать его копию из нескольких тысяч деталей. 

Forbes рассказывает, как меньше чем за год технологичный конструктор Mozabrick начал продаваться в 19 странах и принес Шарафутдинову и Шпигоцкому более 100 млн рублей выручки.",2021-06-10 10:59:54
536,"‼ Стартап BestDoctor Марка Саневича и Михаила Беляндинова, участников рейтинга Forbes «30 до 30», привлёк $26 млн инвестиций в раунде B от фондов Winter Capital Partners, VNV Global и австрийской страховой компании Uniqa, входящей в группу Raiffeisen Bank International.

Полученные деньги пойдут на создание платформы по управлению здоровьем, которая объединит все продукты BestDoctor и позволит получать лучшее лечение и превентивно снижать риски развития заболеваний, рассказали Forbes основатели проекта.",2021-06-10 09:55:38
537,"​​Продать стартап Mail.Ru Group, но задолжать инвесторам.

В 2015 году пермяк Егор Гурьев запустил сервис облачного гейминга Playkey. С его помощью геймеры могут играть на своих «слабых» компьютерах в игры, требующие серьезных мощностей. 

Через два года на фоне бума криптовалют и потребности в инвестициях партнеры решили запустить децентрализованную платформу, связывающую геймеров с владельцами мощных компьютеров и ферм для майнинга.

В том же 2017-м Playkey собрал $10,5 млн через ICO. В 2021-м стартап купил холдинг Mail.Ru Group. При этом основатели Playkey так и не выполнили обязательств перед инвесторами, которые вложились в токены. 

Будет ли IT-гигант развивать проблемную платформу и зачем ему сервис облачного гейминга — читайте в нашем материале.",2021-06-09 11:10:26
538,"​​«Понимание, что я сейчас драйвлю самое ключевое направление в фонде, дает кучу мотивации. Я продолжаю искать своих людей. В конце концов инвестиции — это про отношения, я не инвестирую в цифры, я инвестирую в людей», — говорит победительница рейтинга Forbes «30 до 30» Ольга Шиханцова. 

Девушка долго не могла определиться с профессией, пока ее не вдохновил рассказ одного из венчурных инвесторов о своей работе. Теперь 26-летняя россиянка — инвестиционный директор одного из самых влиятельных венчурных фондов Европы. Как ей это удалось — читайте в нашем новом материале.",2021-06-08 11:35:39
539,"​​На этой неделе сразу несколько проектов русскоязычных предпринимателей подняли крупные раунды инвестиций — свыше 1 млрд рублей. Таковыми стали:

— головная компания каршерингового сервиса «Делимобиль»;

— головная компания сервиса поиска специалистов Profi.ru;

— американский open source-стартап с современным стеком разработки;

— сервис автоматизации рутинных процессов, выпускник YCombinator.

Больше информации о проектах, инвесторах и самих сделках читайте в нашей традиционной галерее.",2021-06-05 09:19:55
540,"«ВТБ Капитал» за $75 млн приобрел миноритарную долю в компании Delimobil Holding S.A., которая владеет сервисами «Делимобиль», Anytime и Anytime.Prime. Основатель сервисов Винченцо Трани рассказывал о планах привлечь инвестора, чтобы впоследствии вместе с ним провести IPO. Соглашение о сделке подписано в рамках ПМЭФ.",2021-06-04 15:41:56
541,"​​Вчера в Петербурге сотрудники Следственного комитета пришли с обысками сразу в несколько сервисов кикшеринга (аренды самокатов). Обыски связаны с уголовными делами, возбужденными после нескольких наездов электросамокатов на детей в городе.

Об опасности электросамокатов особенно активно заговорили в середине мая после еще одного инцидента в Петербурге. Тогда двое молодых людей катались на арендованных самокатах по Невскому проспекту, наезжали на людей и избили прохожего, который сделал им замечание.

Рассказываем о причинах обысков и последствиях, с которыми могут столкнуться сервисы кикшеринга.",2021-06-04 13:28:53
542,"‼ С конца июня самозанятые получат возможность посчитать свою пенсию на специальном пенсионном калькуляторе в личном кабинете самозанятого по адресу lknpd.nalog.ru. Сервис разработали министерство труда и социальной защиты совместно с ФНС.

Самозанятые граждане страдают от отсутствия социальных гарантий: режим самозанятости не подразумевает возможности взять больничный и отпуск или получить компенсацию в результате несчастного случая на предприятии. Решением этой проблемы должно стать добровольное пенсионное страхование, считает министр труда и социальной защиты Антон Котяков.",2021-06-03 14:22:59
543,"​​«Poparazzi — это попытка создать альтернативный Instargram для молодой аудитории, с акцентом на «реальные» фото, без фильтров и специальной подготовки».

Нельзя выложить селфи, нельзя отметить себя на фото — это могут сделать только ваши друзья и близкие люди. Таковы особенности новой соцсети Poparazzi, которая всего за неделю после запуска стала самым скачиваемым приложением в США и привлекла $20 млн на развитие.

В чем привлекательность нового проекта и не постигнет ли его та же участь, что и Clubhouse? Об этом читайте в нашем новом материале.",2021-06-03 09:51:23
544,"​​Успех «Самоката» и «Яндекс.Лавки» в России дал понять предпринимателям и бывшим менеджерам, что идею доставлять продукты за несколько минут можно экспортировать на другие рынки. Теперь в Нью-Йорке, Сан-Франциско, Лондоне и Берлине активно развиваются аналогичные проекты с российскими корнями.

Венчурный инвестор Игорь Рябенький только этой весной профинансировал сразу три сервиса экспресс-доставки с мировыми амбициями. В колонке для Forbes он рассказывает, в чем секрет успеха россиян на глобальном рынке.",2021-06-03 09:12:04
545,"​​Создатели российского супергеройского кино «Майор Гром: Чумной доктор» о борьбе честного полицейского против самозванного вершителя правосудия ожидали собрать в кинотеатрах 1,5 млрд рублей. Но провалились в прокате: сборы оказались в пять раз меньше. 

Зато у фильма сформировалась заметная фанбаза, из-за активности которой временно закрыли Центральный детский магазин в Москве. Также фильм купил Netflix, заплатив за него рекордные для России деньги.

«Майор Гром: Чумной Доктор» основан на серии одноименных комиксов издательства Bubble Comics Артема и Арама Габреляновых. Forbes рассказывает, как медиаменеджер Арам Габрелянов (Life.ru, газета «Жизнь») много лет финансировал убыточный бизнес своего сына ради его мечты создать российский Marvel.",2021-06-02 08:43:42
546,"​​ Американская компания Mitek за $49 млн купила стартап ID R&D российских основателей, который разрабатывает биометрические продукты. 

ID R&D разрабатывает систему распознавания пользователей, которая анализирует голос, лицо и поведение человека. Технология стартапа защищает бизнес от современных методов, которые используют мошенники для кражи личных данных (например, дипфейков).",2021-06-01 20:19:37
547,"​​«Для предпринимателя попасть в YCombinator престижнее и сложнее, чем в Стэнфорд, в том числе потому, что к собеседованию невозможно подготовиться заранее. Формального скоринга не существует, каждый фаундер до сих пор отбирается вручную».

YCombinator — самый влиятельный акселератор Кремниевой долины, выпускниками которого стали Twitch, Airbnb, Stripe, Dropbox, Doordash, Coinbase и Reddit. С 2005 года YC профинансировал более 2000 стартапов, среди них всего 37 из России, Украины и Казахстана.

Чем так хорош YCombinator и зачем россиянам в нем участвовать — в колонке для Forbes рассказывает Алексей Белянкин, основатель стартапа Legionfarm и победитель рейтинга «30 до 30».",2021-05-29 14:02:30
548,"​​Эта суббота была бы неполноценной, если бы мы не рассказали о стартапах россиян, которые привлекли инвестиции на этой неделе. Что за проекты стали счастливчиками на этот раз?

— Известный российский онлайн-кинотеатр;

— Разработчик технологии распознавания вещей на экране во время просмотра видео;

— Платформа для создания и интеграции интерактивного 3D-контента в разных индустриях;

— Платформа по продаже NFT-искусства;

— Разработчик технологии «виртуальных рельсов» для управления автомобилем.

Кто и сколько вложил в проекты, а также больше подробностей о самих стартапах читайте в галерее на сайте.",2021-05-29 10:25:55
549,"​​«Директор Little Big Денис Глазин рассказал нам, что группа Cream Soda ищет лейбл для нового релиза. Мы оперативно организовали встречу, где впервые услышали треки из альбома «Комета» и, конечно, бэнгер «Никаких больше вечеринок». Мы сразу поняли, что у ребят большое будущее», — вспоминает свое знакомство с группой Cream Soda представитель лейбла Warner Music Катерина Бергер.

Музыканты Дима Нова и Илья Гадаев познакомились в интернете в 2007 году. Тогда они оба писали драм-н-бэйс и решили сделать совместный проект. Дуэт назывался The Neft и выпускал музыку в стиле дабстеп до 2012 года. 

В том же году Дима и Илья задумались о том, почему бы им не создать проект, где они будут «вымораживаться». Так появилась Cream Soda — одна из самых ярких поп-групп современности, вышедшая из ярославского клубного андеграунда.

Как музыканты попали в список Forbes и почему им пророчат мировую славу — читайте в нашем новом материале.",2021-05-28 10:01:23
550,"​​«Делайте свободную зону от COVID у себя в ресторане, где люди с прививками находятся», — предложил мэр Москвы Сергей Собянин 26 мая на встрече с московскими предпринимателями.

Forbes спросил у столичных рестораторов, жизнеспособна ли инициатива мэра и как мотивировать людей вакцинироваться

«При всем уважении к мэру, надеюсь, что это шутка первоапрельская. Это нереализуемо в большинстве ресторанов — нужно выгораживать площадь. Плюс нужно будет ставить человека на контроль прививочного сертификата», — рассказала основательница сети кафе «Андерсон» Анастасия Татулова

«Есть гигантские рестораны площадью 600–800 метров. Там можно хоть пять зон сделать — и с прививками, и без прививок. А если в ресторане посадочная площадь — 30 или 40 метров, то эти зоны немножечко невозможны к осуществлению. Но я думаю, что это просто какая-то спонтанная идея. Если мы с вами в цирк придем, то тоже советы дадим, как дрессировщику льва дрессировать», — сообщил основатель сети блинных «Теремок» Михаил Гончаров

«Это сырое непродуманное предложение. Мне как обычному человеку, который ходит по ресторанам, непонятно, как делить компанию, где есть привитые и непривитые? Одних друзей — за один стол, других — за другой?», — поделился мнением сооснователь гастропаба «Сойка напела» Станислав Коротецкий

Что еще рассказали опрошенные Forbes предприниматели — читайте на сайте",2021-05-26 20:39:24
